@RELATION /share/usr/briese/Pythonscrips/models/multiloc_plants_p+p_model_features.arff
@ATTRIBUTE size numeric 
@ATTRIBUTE Mono_NLS_signal26 numeric 
@ATTRIBUTE ER_signal5 numeric 
@ATTRIBUTE Vacuole_signal31 numeric 
@ATTRIBUTE Golgi_signal4 numeric 
@ATTRIBUTE Golgi_signal6 numeric 
@ATTRIBUTE Transmembrane_signal2 numeric 
@ATTRIBUTE Mip_signal2 numeric 
@ATTRIBUTE property_sum|1-10|volume numeric 
@ATTRIBUTE AutoCorrelatuion|d=2|1-20|hydrophob numeric 
@ATTRIBUTE AutoCorrelatuion|d=6|1-70|hydrophob numeric 
@ATTRIBUTE AutoCorrelatuion|d=6|1-60|charge numeric 
@ATTRIBUTE letterCount|1-20|K|aminoacid numeric 
@ATTRIBUTE maxPaacountNormed|1-40|leucine|L numeric 
@ATTRIBUTE maxPaacount|1-180|cysteine|C numeric 
@ATTRIBUTE maxPaacount|1-40|hydrophob_slightly|1 numeric 
@ATTRIBUTE Paacount|d=2|1-50|hydrophob_very|2 numeric 
@ATTRIBUTE Paacount|d=2|1--1|hydrophob_very|2 numeric 
@ATTRIBUTE letterCount|1-20|1|charged numeric 
@ATTRIBUTE Paacount|d=2|1--1|charge_none|0 numeric 
@ATTRIBUTE letterCount|1-160|2|structure numeric 
@ATTRIBUTE maxPaacount|1--1|aromatic_none|1 numeric 
@ATTRIBUTE letterCount|1-110|1|hydroxylated numeric 
@ATTRIBUTE letterCount|1-30|2|aliphatic_helix_other numeric 
@ATTRIBUTE maxPaacountNormed|1--1|aliphatic_helix_other|2 numeric 
@ATTRIBUTE prosite_clust_cyt numeric 
@ATTRIBUTE prosite_clust_SR numeric 
@ATTRIBUTE prosite_clust_mTP numeric 
@ATTRIBUTE prosite_clust_nuc numeric 
@ATTRIBUTE prosite_clust_mem numeric 
@ATTRIBUTE response {cyt,cTP,ER,ex,gol,mTP,nuc,per,mem,vac} 
 
@DATA 
83,23.4,18,7.136,15,0.875,4.578,20,1343.8,0.516850294118,0.331928412698,39.1708614717,1,0.0526315789474,0.0285714285714,0.238095238095,0.234042553191,0.189873417722,1,0.594936708861,28,0.814285714286,23,5,0.05,0,1,0,0,0,ex 
81,16.58,9,7.287,15,1.0,4.783,20,1347.6,0.538170294118,0.403396809524,37.9817201509,1,0.0526315789474,0.031746031746,0.227272727273,0.234042553191,0.194805194805,1,0.662337662338,32,0.852941176471,24,5,0.0384615384615,0,1,0,0,0,ex 
77,16.192,18,5.759,15,1.0,4.484,20,1351.4,0.512754117647,0.272936349206,32.7258518302,0,0.00925925925926,0.0555555555556,0.241379310345,0.148936170213,0.109589041096,1,0.58904109589,25,0.901408450704,21,7,0.162162162162,0,0,0,0,0,ex 
263,20.04,18,6.962,13,0.875,3.981,5,1431.7,0.496858705882,0.364322222222,34.3576100755,0,0.0526315789474,0.00613496932515,0.28125,0.191489361702,0.111969111969,0,0.667953667954,47,0.835341365462,26,5,0.1,0,0,0,0,0,ex 
263,33.4,9,5.74,14,1.0,3.599,5,1111.2,0.241204882353,0.28064715873,36.7915190189,0,0.00925925925926,0.00613496932515,0.333333333333,0.0425531914894,0.0965250965251,2,0.671814671815,49,0.805668016194,29,8,0.107692307692,0,0,0,0,0,ex 
176,37.672,18,6.694,12,1.0,5.185,20,1409.4,0.593241588235,0.259936603175,38.372217434,0,0.0185185185185,0.0251572327044,0.0833333333333,0.191489361702,0.0988372093023,2,0.447674418605,44,0.871165644172,21,6,0.138728323699,0,0,0,0,0,ex 
207,24.188,18,7.118,16,0.875,3.363,5,974.5,0.398159941176,0.325343238095,37.0029426226,1,0.0526315789474,0.00591715976331,0.318181818182,0.170212765957,0.0935960591133,0,0.694581280788,28,0.835820895522,44,9,0.127450980392,0,1,0,0,0,ex 
208,30.904,27,6.671,17,0.875,4.976,45,1230.2,0.349439823529,0.354155301587,40.4348170566,1,0.0526315789474,0.00625,0.193548387097,0.170212765957,0.0980392156863,0,0.745098039216,27,0.861386138614,51,8,0.0975609756098,0,1,0,0,0,ex 
141,22.448,24,6.962,13,1.0,3.791,20,1402.5,0.481754117647,0.321079666667,34.0141609811,0,0.0263157894737,0.00757575757576,0.241379310345,0.170212765957,0.109489051095,0,0.591240875912,43,0.80487804878,35,8,0.0797101449275,0,1,0,0,0,ex 
143,22.676,18,6.326,13,0.875,3.126,5,1379.3,0.409185882353,0.259815555556,34.0692619245,0,0.0789473684211,0.00746268656716,0.28125,0.106382978723,0.0935251798561,0,0.611510791367,34,0.816,38,9,0.128571428571,0,1,0,0,0,ex 
144,20.184,18,6.292,13,0.875,3.03,0,1354.2,0.414555352941,0.277756793651,35.984127283,0,0.0789473684211,0.00740740740741,0.34375,0.106382978723,0.107142857143,0,0.585714285714,34,0.849206349206,43,12,0.13475177305,0,1,0,0,0,ex 
238,25.308,27,7.172,12,1.0,3.858,20,1531.3,0.438704882353,0.360376952381,36.2218521509,0,0.0117647058824,0,0.190476190476,0.148936170213,0.106837606838,3,0.623931623932,42,0.744292237443,38,8,0.140425531915,0,1,0,0,0,ex 
225,34.348,27,6.212,13,0.833333333333,3.464,5,1449.4,0.409097588235,0.330639984127,37.2062383208,1,0.0263157894737,0,0.222222222222,0.170212765957,0.108597285068,2,0.601809954751,40,0.729468599034,36,8,0.117117117117,0,1,0,0,0,ex 
225,33.604,27,6.735,13,0.833333333333,3.813,5,1476.8,0.445206588235,0.325331746032,36.0634145283,1,0.0526315789474,0,0.162162162162,0.212765957447,0.131221719457,1,0.601809954751,44,0.722488038278,31,6,0.103603603604,0,1,0,0,0,ex 
224,24.588,27,6.603,13,0.833333333333,2.889,5,1412.2,0.399789470588,0.314303206349,37.8946829811,1,0.0263157894737,0,0.25,0.148936170213,0.118181818182,1,0.618181818182,46,0.733009708738,37,8,0.0995475113122,0,1,0,0,0,ex 
242,26.756,18,6.283,16,0.9,4.814,5,1166.7,0.518214352941,0.401151777778,34.4524419245,1,0.0526315789474,0.00625,0.347826086957,0.170212765957,0.113445378151,0,0.613445378151,43,0.744680851064,36,6,0.142259414226,0,1,0,0,0,ex 
121,18.808,36,6.129,13,0.875,3.881,5,1319.7,0.466104941176,0.261541015873,31.4068652075,1,0.0540540540541,0.0431034482759,0.243243243243,0.234042553191,0.128205128205,0,0.615384615385,38,0.775862068966,25,7,0.110169491525,0,0,0,0,0,ex 
162,32.66,27,6.295,13,1.0,3.194,5,1345.9,0.53743,0.224687587302,33.3657039245,0,0.0263157894737,0,0.266666666667,0.106382978723,0.0886075949367,0,0.512658227848,26,0.858156028369,45,10,0.207547169811,0,1,0,0,0,ex 
410,28.5,24,7.832,15,1.0,4.959,5,1112.9,0.476791764706,0.301732396825,38.0694077547,0,0.0789473684211,0,0.181818181818,0.127659574468,0.100985221675,0,0.546798029557,29,0.766584766585,35,6,0.0958230958231,0,0,0,0,0,ex 
154,24.524,18,7.794,12,1.0,4.959,5,1476.2,0.557528529412,0.323335380952,38.0853656415,0,0.0789473684211,0.00714285714286,0.217391304348,0.170212765957,0.06,0,0.606666666667,18,0.827338129496,51,6,0.172185430464,0,0,0,0,0,ex 
112,15.552,27,7.212,17,1.0,6.026,20,1344.8,0.553011588235,0.279288507937,35.6133272264,1,0.0263157894737,0.020202020202,0.194444444444,0.234042553191,0.138888888889,0,0.611111111111,39,0.854166666667,33,5,0.0825688073394,0,1,0,0,0,ex 
111,19.544,27,7.448,15,1.0,5.059,20,1342.4,0.511219529412,0.259175539683,34.4157246226,1,0.0540540540541,0.0204081632653,0.189189189189,0.170212765957,0.102803738318,2,0.663551401869,31,0.888888888889,35,7,0.157407407407,0,1,0,0,0,ex 
112,17.544,18,7.373,14,1.0,5.102,20,1342.4,0.509703647059,0.268847888889,33.8546933962,1,0.0526315789474,0.020202020202,0.162162162162,0.170212765957,0.12962962963,2,0.611111111111,34,0.859813084112,35,7,0.110091743119,0,1,0,0,0,ex 
112,16.764,18,7.239,16,1.0,5.886,5,1447.2,0.563240823529,0.285504634921,35.4118361887,1,0.0526315789474,0.020202020202,0.216216216216,0.212765957447,0.138888888889,1,0.657407407407,33,0.877358490566,33,7,0.100917431193,0,1,0,0,0,ex 
195,35.008,0,6.197,13,1.0,5.265,20,1291.1,0.512974705882,0.29337531746,33.854344,2,0.0526315789474,0.0121212121212,0.16,0.170212765957,0.104712041885,1,0.565445026178,48,0.789473684211,27,6,0.114583333333,0,0,0,0,0,ex 
195,29.78,0,6.643,15,1.0,2.832,20,1314.3,0.457739764706,0.299349,33.7450392453,2,0.0526315789474,0.0180722891566,0.217391304348,0.106382978723,0.0890052356021,1,0.575916230366,48,0.780748663102,29,5,0.0885416666667,0,0,0,0,0,ex 
112,17.236,27,7.914,16,1.0,5.899,20,1420.5,0.577944823529,0.282947714286,37.5258868113,1,0.0526315789474,0.020202020202,0.172413793103,0.234042553191,0.138888888889,2,0.583333333333,34,0.858585858586,34,7,0.0825688073394,0,1,0,0,0,ex 
202,22.928,27,5.956,15,1.0,3.821,20,1106.4,0.421385352941,0.31176047619,39.1289056226,0,0.0789473684211,0,0.407407407407,0.0425531914894,0.10101010101,0,0.621212121212,35,0.786458333333,35,8,0.0854271356784,0,1,0,0,0,ex 
760,27.02,36,6.968,14,1.0,5.981,20,1340.2,0.569018941176,0.374035238095,35.9306710189,0,0.0526315789474,0.0120481927711,0.208333333333,0.148936170213,0.0952380952381,0,0.571428571429,37,0.806451612903,49,7,0.126816380449,0,0,0,0,0,ex 
752,13.864,30,7.508,14,1.0,5.559,5,1274.2,0.594079176471,0.377422174603,33.5380804528,0,0.0277777777778,0.0120481927711,0.380952380952,0.212765957447,0.108288770053,1,0.588235294118,38,0.813858695652,50,10,0.124165554072,0,0,0,0,0,ex 
466,40.42,18,7.318,13,1.0,4.088,0,1117.3,0.472526058824,0.292255253968,34.742444566,0,0.0526315789474,0,0.241379310345,0.170212765957,0.0281385281385,0,0.435064935065,18,0.904139433551,35,8,0.29373650108,0,1,0,0,0,ex 
457,41.556,18,6.768,12,1.0,3.863,5,1168.3,0.458355470588,0.26673084127,33.079730717,0,0.0526315789474,0,0.241379310345,0.148936170213,0.037527593819,0,0.399558498896,22,0.915555555556,35,8,0.251101321586,0,1,0,0,0,ex 
449,42.556,36,7.261,14,1.0,4.356,5,1168.3,0.492981470588,0.27758084127,34.0123066415,0,0.0526315789474,0,0.241379310345,0.170212765957,0.038202247191,0,0.377528089888,25,0.90675990676,37,8,0.235426008969,0,1,0,0,0,ex 
447,56.424,18,6.276,11,0.9,4.071,20,1339.2,0.507898352941,0.252888857143,32.3300978113,1,0.105263157895,0.0116959064327,0.136363636364,0.170212765957,0.0699774266366,1,0.503386004515,32,0.806306306306,27,9,0.184684684685,0,1,0,0,0,ex 
449,77.796,30,6.386,12,1.0,3.923,5,1337.7,0.473761352941,0.240498603175,32.9286349434,1,0.105263157895,0.0116959064327,0.153846153846,0.127659574468,0.0719101123596,1,0.469662921348,34,0.798206278027,26,9,0.170403587444,0,1,0,0,0,ex 
445,62.624,24,5.423,13,1.0,3.755,20,1314.5,0.456427470588,0.238680126984,35.487052566,1,0.131578947368,0.0116959064327,0.142857142857,0.127659574468,0.0770975056689,1,0.507936507937,33,0.796380090498,27,7,0.176470588235,0,1,0,0,0,ex 
321,21.244,36,6.442,16,1.0,4.063,5,1314.6,0.450033176471,0.261864634921,32.7517448302,0,0.0789473684211,0.00574712643678,0.206896551724,0.191489361702,0.0504731861199,0,0.570977917981,15,0.908517350158,42,12,0.125786163522,0,0,0,0,0,ex 
142,29.308,27,6.335,15,1.0,4.617,5,1264.9,0.489724058824,0.303640761905,38.3804023585,1,0.00925925925926,0.016,0.4,0.063829787234,0.0579710144928,0,0.550724637681,38,0.782258064516,39,7,0.10071942446,0,1,0,0,0,ex 
134,32.452,9,6.117,15,1.0,3.023,0,1258.4,0.407415470588,0.283405904762,36.4846818113,0,0.0263157894737,0.017094017094,0.222222222222,0.148936170213,0.0769230769231,0,0.538461538462,38,0.842519685039,40,4,0.129770992366,0,1,0,0,0,ex 
135,34.264,9,4.714,16,1.0,3.284,0,1328.1,0.420005823529,0.254577031746,35.8265031698,0,0.0263157894737,0.0169491525424,0.24,0.127659574468,0.0763358778626,0,0.564885496183,39,0.833333333333,41,8,0.136363636364,0,1,0,0,0,ex 
583,41.27,0,6.694,11,1.0,4.632,60,1508.4,0.536293764706,0.307369015873,37.5347617358,2,0.0526315789474,0.0240963855422,0.181818181818,0.255319148936,0.110535405872,0,0.549222797927,47,0.779751332149,30,7,0.0844827586207,0,0,0,0,1,ex 
1231,26.824,36,7.225,10,0.833333333333,4.533,20,1372.6,0.490726823529,0.285037634921,34.7731446038,1,0.0263157894737,0.0172413793103,0.114285714286,0.148936170213,0.0741646291769,2,0.552567237164,55,0.77886977887,33,7,0.140879478827,0,0,0,0,0,ex 
62,13.28,18,6.045,16,1.0,4.011,20,1441.9,0.490936411765,0.335842618182,38.7626295849,1,0,0,0.129032258065,0.148936170213,0.120689655172,0,0.689655172414,17,0.833333333333,11,6,0.0233918128655,0,1,0,0,0,ex 
493,20.392,45,6.259,15,1.0,3.027,20,1138.1,0.362669,0.276243047619,37.9096324906,1,0.0526315789474,0.0119760479042,0.321428571429,0.127659574468,0.132924335378,0,0.61963190184,49,0.779381443299,29,6,0.122448979592,0,1,0,0,0,ex 
62,17.548,24,6.552,17,1.0,4.654,20,1442.8,0.546723764706,0.366017254545,41.9891734528,0,0.027027027027,0,0.138888888889,0.170212765957,0.155172413793,0,0.603448275862,13,0.807692307692,14,7,0.0338983050847,0,1,0,0,0,ex 
64,17.548,6,6.599,17,1.0,5.515,20,1442.8,0.515909,0.353731842105,39.5433691321,0,0.00925925925926,0,0.129032258065,0.148936170213,0.133333333333,0,0.65,16,0.814814814815,9,6,0.0491803278689,0,1,0,0,0,ex 
63,20.608,0,7.043,18,1.0,4.4,20,1413.2,0.534952764706,0.290102696429,39.0643469434,1,0.0135135135135,0,0.135135135135,0.191489361702,0.152542372881,0,0.627118644068,14,0.854545454545,13,6,0.0666666666667,0,1,0,0,0,ex 
375,27.548,36,6.544,10,1.0,7.067,30,927.8,0.394093941176,0.340868,35.9514383019,0,0.027027027027,0.0361445783133,0.375,0.106382978723,0.0808625336927,0,0.587601078167,39,0.869806094183,32,5,0.139784946237,0,1,0,0,1,ex 
83,27.558,9,7.405,15,0.875,4.901,20,1374.3,0.547020294118,0.251985904762,37.7461864151,1,0.0789473684211,0.031746031746,0.257142857143,0.191489361702,0.151898734177,1,0.607594936709,32,0.858974358974,23,8,0.1,0,1,0,0,0,ex 
347,23.776,18,6.73,13,0.9,3.667,20,1289.6,0.483742352941,0.301327650794,36.2992391321,0,0.0263157894737,0.0186335403727,0.21875,0.127659574468,0.0874635568513,0,0.516034985423,41,0.825153374233,30,5,0.154069767442,0,0,0,0,1,ex 
458,33.74,18,6.653,13,0.9,5.603,20,1272.3,0.518943529412,0.315654746032,41.1717029057,1,0.105263157895,0,0.130434782609,0.170212765957,0.079295154185,1,0.535242290749,34,0.737885462555,43,9,0.125274725275,0,0,0,0,0,ex 
417,32.992,27,7.23,13,1.0,3.83,30,1319.7,0.492687764706,0.274275888889,36.7826456038,0,0.0135135135135,0,0.121212121212,0.127659574468,0.0944309927361,0,0.503631961259,41,0.740831295844,23,4,0.113526570048,0,0,0,0,0,ex 
396,22.972,6,6.071,14,0.833333333333,4.488,5,1262.6,0.498320294118,0.325800809524,34.4641330189,0,0.027027027027,0.00574712643678,0.354838709677,0.170212765957,0.137755102041,0,0.632653061224,31,0.786632390746,43,10,0.124681933842,0,0,0,0,0,ex 
405,21.256,12,7.351,14,0.833333333333,4.206,5,1364.4,0.528297294118,0.356227396825,35.9735101321,0,0.0789473684211,0,0.269230769231,0.191489361702,0.137157107232,0,0.660847880299,29,0.768831168831,39,7,0.10447761194,0,0,0,0,0,ex 
192,25.308,9,6.974,12,1.0,5.152,20,1363.1,0.578385823529,0.304120444444,34.1249295849,1,0.027027027027,0.00561797752809,0.0714285714286,0.191489361702,0.0797872340426,0,0.664893617021,42,0.805405405405,40,9,0.174603174603,0,0,0,0,0,ex 
178,23.836,0,6.881,13,1.0,4.856,20,1364.0,0.513739058824,0.27976252381,34.5231850943,0,0.027027027027,0,0.0810810810811,0.148936170213,0.103448275862,0,0.752873563218,50,0.817142857143,46,10,0.154285714286,0,0,0,0,0,ex 
181,23.836,0,6.881,12,1.0,5.235,20,1364.0,0.513739058824,0.27551131746,34.1002256226,0,0.027027027027,0,0.142857142857,0.148936170213,0.0847457627119,0,0.762711864407,46,0.825842696629,49,10,0.179775280899,0,0,0,0,0,ex 
182,23.88,0,7.283,11,1.0,4.878,20,1263.6,0.560322764706,0.343162333333,33.8886263774,1,0.027027027027,0,0.135135135135,0.191489361702,0.0730337078652,0,0.696629213483,51,0.788571428571,47,9,0.178770949721,0,0,0,0,0,ex 
185,23.344,18,6.766,12,1.0,4.938,20,1364.9,0.573652647059,0.335036857143,34.2246318491,1,0.027027027027,0,0.136363636364,0.191489361702,0.0939226519337,0,0.685082872928,52,0.770588235294,42,10,0.186813186813,0,0,0,0,0,ex 
234,31.392,0,6.881,13,1.0,4.878,20,1337.9,0.550741,0.335277412698,34.2384407547,1,0.0263157894737,0.00561797752809,0.130434782609,0.170212765957,0.0608695652174,0,0.630434782609,42,0.822222222222,42,10,0.194805194805,0,0,0,0,0,ex 
182,19.488,9,6.766,12,1.0,5.152,20,1366.9,0.595908647059,0.312565603175,35.1558561509,1,0.027027027027,0,0.1,0.191489361702,0.0898876404494,0,0.679775280899,49,0.824858757062,38,9,0.145251396648,0,0,0,0,0,ex 
222,25.996,9,6.798,12,1.0,3.973,5,1312.5,0.416317294118,0.201487428571,30.9542342453,1,0.027027027027,0,0.162162162162,0.148936170213,0.0963302752294,3,0.642201834862,37,0.849056603774,33,8,0.214611872146,0,1,0,0,0,ex 
228,26.996,0,6.798,12,1.0,3.973,5,1312.5,0.419860823529,0.252212285714,35.530378434,2,0.027027027027,0,0.205882352941,0.148936170213,0.102678571429,2,0.642857142857,29,0.825112107623,39,7,0.142222222222,0,1,0,0,0,ex 
231,18.768,9,6.798,12,1.0,4.03,5,1335.7,0.429060882353,0.232886333333,33.2685530755,2,0.0185185185185,0,0.25,0.170212765957,0.0748898678414,2,0.726872246696,33,0.854460093897,33,6,0.219298245614,0,1,0,0,0,ex 
232,27.296,0,6.855,13,1.0,4.722,0,1362.4,0.449286764706,0.182678126984,34.1638683208,2,0.027027027027,0,0.275862068966,0.127659574468,0.0877192982456,2,0.662280701754,29,0.846846846847,38,7,0.196506550218,0,0,0,0,0,ex 
226,23.996,9,6.798,12,1.0,5.562,5,1312.5,0.419097117647,0.221499222222,32.5775068491,1,0.027027027027,0,0.181818181818,0.127659574468,0.0945945945946,2,0.698198198198,37,0.851674641148,36,9,0.22869955157,0,1,0,0,0,ex 
231,17.768,0,6.798,12,1.0,4.03,5,1335.7,0.446344294118,0.252526619048,31.7402655094,1,0.0185185185185,0,0.230769230769,0.170212765957,0.079295154185,1,0.748898678414,34,0.863849765258,34,7,0.206140350877,0,1,0,0,0,ex 
184,32.84,0,7.172,10,1.0,4.353,10,1408.8,0.471673470588,0.212702365079,34.586189,3,0.00588235294118,0.00561797752809,0.242424242424,0.170212765957,0.0666666666667,1,0.594444444444,36,0.789156626506,32,10,0.292817679558,0,0,0,0,0,ex 
143,25.488,0,6.915,13,1.0,3.982,15,1416.6,0.439170705882,0.25295752381,30.8712404151,2,0.0263157894737,0,0.136363636364,0.170212765957,0.10071942446,1,0.58273381295,37,0.803278688525,25,9,0.214285714286,0,1,0,0,0,ex 
179,32.504,0,6.588,9,1.0,3.769,45,1436.3,0.430286941176,0.21606731746,35.2342727736,3,0.00588235294118,0,0.285714285714,0.127659574468,0.0514285714286,0,0.577142857143,34,0.792682926829,34,9,0.301136363636,0,1,0,0,0,ex 
223,39.032,9,6.915,10,1.0,4.096,15,1463.0,0.446542764706,0.222773079365,35.990431434,3,0.0263157894737,0.00571428571429,0.228571428571,0.170212765957,0.0639269406393,1,0.470319634703,40,0.775229357798,26,10,0.186363636364,0,1,0,0,0,ex 
193,35.032,9,7.124,11,1.0,4.305,5,1463.0,0.457048823529,0.221456222222,35.2228255094,2,0.0263157894737,0.00571428571429,0.136363636364,0.170212765957,0.0634920634921,2,0.518518518519,42,0.743169398907,22,11,0.163157894737,0,0,0,0,0,ex 
223,36.26,18,6.915,12,1.0,4.039,10,1439.8,0.439702411765,0.215053174603,33.4719226226,3,0.0263157894737,0.00571428571429,0.2,0.148936170213,0.0730593607306,1,0.502283105023,41,0.788177339901,32,12,0.2,0,1,0,0,0,ex 
284,40.188,27,7.248,12,1.0,4.252,15,1366.7,0.471972176471,0.22151731746,35.3148996792,1,0.027027027027,0,0.21875,0.127659574468,0.05,0,0.675,23,0.869090909091,39,7,0.241992882562,0,1,0,0,0,ex 
206,31.188,18,6.514,11,1.0,3.807,60,1366.7,0.434373058824,0.263787015873,38.010591283,2,0.0526315789474,0,0.193548387097,0.170212765957,0.0693069306931,0,0.534653465347,26,0.812807881773,37,8,0.211822660099,0,1,0,0,0,ex 
313,39.188,36,7.1,12,1.0,4.991,15,1366.7,0.478816882353,0.240114126984,36.8202658491,1,0.0263157894737,0,0.266666666667,0.127659574468,0.0517799352751,0,0.699029126214,22,0.832775919732,32,8,0.248387096774,0,1,0,0,0,ex 
215,32.188,36,6.139,10,0.833333333333,6.419,60,1366.7,0.369304294118,0.241249825397,38.4096930566,2,0.0277777777778,0,0.178571428571,0.148936170213,0.0568720379147,0,0.492890995261,32,0.80303030303,38,6,0.188679245283,0,1,0,0,0,ex 
198,37.188,18,6.668,11,0.875,4.666,10,1366.7,0.466440058824,0.23440947619,36.6983740377,2,0.0263157894737,0,0.289473684211,0.127659574468,0.0618556701031,0,0.494845360825,26,0.773684210526,35,7,0.230769230769,0,1,0,0,0,ex 
185,33.32,27,6.514,10,1.0,5.957,45,1371.5,0.466911764706,0.228256888889,39.338698566,1,0.027027027027,0.00574712643678,0.192307692308,0.170212765957,0.0883977900552,0,0.574585635359,32,0.828402366864,45,7,0.236263736264,0,1,0,0,0,ex 
222,43.638,18,6.514,11,1.0,5.439,60,1366.7,0.464276882353,0.285823666667,36.454928566,2,0.0263157894737,0,0.171428571429,0.170212765957,0.0642201834862,0,0.48623853211,32,0.810185185185,37,7,0.237442922374,0,1,0,0,0,ex 
128,34.49,18,7.643,15,1.0,6.476,5,1333.5,0.557108411765,0.325186174603,34.3168791132,1,0.0526315789474,0.00819672131148,0.264705882353,0.170212765957,0.0887096774194,0,0.637096774194,24,0.899082568807,39,7,0.12,0,1,0,0,0,ex 
128,38.542,18,5.918,16,1.0,4.469,5,1270.5,0.465521647059,0.315509571429,36.8533926415,1,0.0135135135135,0.00819672131148,0.36,0.127659574468,0.0483870967742,0,0.612903225806,22,0.897196261682,37,8,0.12,0,1,0,0,0,ex 
136,25.448,18,7.819,15,0.9,5.325,5,1312.1,0.545076294118,0.274753349206,35.4741129623,1,0.0263157894737,0.0077519379845,0.263157894737,0.148936170213,0.0681818181818,0,0.568181818182,30,0.859504132231,38,6,0.127819548872,0,1,0,0,0,ex 
130,27.092,27,5.918,16,1.0,4.469,5,1270.5,0.465521647059,0.315509571429,36.8533926415,1,0.0135135135135,0.00813008130081,0.36,0.127659574468,0.0634920634921,0,0.595238095238,19,0.866666666667,41,8,0.133858267717,0,1,0,0,0,ex 
136,25.04,9,7.643,15,1.0,6.476,5,1333.5,0.557108411765,0.311937015873,34.5790942264,1,0.0526315789474,0.0077519379845,0.264705882353,0.170212765957,0.0909090909091,0,0.606060606061,23,0.854961832061,42,7,0.165413533835,0,1,0,0,0,ex 
317,30.22,27,6.721,11,1.0,3.582,0,1193.4,0.441573764706,0.263019333333,30.9529781132,0,0.00925925925926,0,0.347826086957,0.106382978723,0.0862619808307,1,0.504792332268,36,0.742038216561,36,10,0.133757961783,0,0,0,0,0,ex 
319,34.19,45,6.771,12,1.0,3.67,20,1419.5,0.429092647059,0.232282412698,38.0911446038,0,0.0526315789474,0,0.238095238095,0.170212765957,0.0825396825397,1,0.542857142857,38,0.721518987342,37,9,0.164556962025,0,0,0,0,0,ex 
96,19.536,36,6.911,17,1.0,4.374,5,1312.8,0.498063764706,0.310432333333,34.8186720755,1,0.0526315789474,0.0337078651685,0.260869565217,0.191489361702,0.152173913043,0,0.630434782609,27,0.833333333333,27,5,0.0645161290323,0,0,0,0,0,ex 
92,19.128,27,5.386,13,1.0,3.149,20,1342.2,0.494075058824,0.30321884127,36.3950485849,1,0.0263157894737,0.012987012987,0.30303030303,0.148936170213,0.136363636364,0,0.636363636364,27,0.802325581395,32,7,0.0561797752809,0,1,0,0,0,ex 
98,33.746,27,7.635,17,1.0,4.882,20,1370.2,0.553724529412,0.284283365079,35.4329799434,0,0.0526315789474,0.0238095238095,0.242424242424,0.170212765957,0.127659574468,0,0.585106382979,29,0.769230769231,33,7,0.0947368421053,0,1,0,0,0,ex 
383,30.856,27,7.12,14,1.0,4.762,5,1056.2,0.421093882353,0.32209347619,34.1688648679,1,0.0263157894737,0.00609756097561,0.222222222222,0.148936170213,0.0738786279683,0,0.598944591029,44,0.740540540541,34,5,0.0973684210526,0,1,0,0,0,ex 
523,33.52,24,7.394,13,1.0,4.382,5,1090.7,0.456317941176,0.290648555556,33.2119117925,1,0.027027027027,0.00625,0.4,0.127659574468,0.119460500963,0,0.601156069364,38,0.698841698842,32,6,0.117307692308,0,0,0,0,0,ex 
64,16.52,0,7.047,19,1.0,4.587,15,1453.3,0.522164588235,0.363928385965,37.9401606038,0,0.0789473684211,0.0357142857143,0.185185185185,0.297872340426,0.25,0,0.766666666667,19,0.84,24,9,0.0655737704918,0,0,0,0,0,ex 
683,26.828,36,7.121,15,1.0,4.402,30,1268.3,0.476172,0.313763857143,42.6631738113,0,0.0675675675676,0.00625,0.4,0.106382978723,0.060382916053,0,0.586156111929,40,0.852941176471,41,6,0.0882352941176,0,1,0,0,0,ex 
119,24.156,27,7.838,17,1.0,5.149,5,1270.4,0.546214941176,0.32052852381,36.8548063774,0,0.0135135135135,0,0.241379310345,0.276595744681,0.191304347826,0,0.565217391304,37,0.752212389381,34,6,0.112068965517,0,0,0,0,1,ex 
119,26.056,36,6.593,16,1.0,3.477,0,1142.0,0.440344294118,0.25473131746,36.8983618491,0,0.037037037037,0,0.241379310345,0.148936170213,0.130434782609,1,0.504347826087,29,0.752212389381,42,8,0.112068965517,0,0,0,0,1,ex 
118,20.156,36,6.578,17,1.0,4.174,20,1320.6,0.480358647059,0.302055920635,37.3602446038,0,0.0526315789474,0,0.24,0.170212765957,0.140350877193,1,0.508771929825,25,0.741071428571,45,7,0.165217391304,0,0,0,0,1,ex 
119,17.8,27,6.282,18,1.0,4.631,20,1081.2,0.497006529412,0.357386301587,38.4370321132,1,0.0277777777778,0,0.269230769231,0.148936170213,0.113043478261,0,0.617391304348,29,0.764150943396,30,4,0.112068965517,0,0,0,0,1,ex 
134,18.332,27,5.711,12,0.875,2.802,5,1249.1,0.419255941176,0.332808015873,33.4237761321,1,0.0526315789474,0,0.214285714286,0.0851063829787,0.107692307692,1,0.646153846154,41,0.810344827586,39,10,0.12213740458,0,1,0,0,1,ex 
703,34.212,9,6.863,15,1.0,4.205,20,1240.2,0.456595882353,0.293799031746,35.1462282075,1,0.0185185185185,0,0.166666666667,0.148936170213,0.0758226037196,1,0.533619456366,44,0.605714285714,30,6,0.121428571429,0,1,0,0,0,ex 
702,32.684,18,6.721,12,1.0,4.31,5,1213.5,0.477487529412,0.304716015873,37.7643758491,1,0.0185185185185,0,0.371428571429,0.127659574468,0.0888252148997,0,0.555873925501,43,0.602288984263,32,8,0.114449213162,0,1,0,0,0,ex 
