@RELATION /share/usr/briese/Pythonscrips/models/multiloc_fungi_dbm_p+p_model_features.arff
@ATTRIBUTE size numeric 
@ATTRIBUTE ER_signal5 numeric 
@ATTRIBUTE Peroxi_signal1 numeric 
@ATTRIBUTE Vacuole_signal21 numeric 
@ATTRIBUTE Vacuole_signal31 numeric 
@ATTRIBUTE Transmembrane_signal2 numeric 
@ATTRIBUTE Mip_signal12 numeric 
@ATTRIBUTE AutoCorrelatuion|d=2|1-20|hydrophob numeric 
@ATTRIBUTE maxAutoCorrelation|1-30|charge numeric 
@ATTRIBUTE letterCount|1-70|N|aminoacid numeric 
@ATTRIBUTE maxPaacountNormed|1-120|tyrosine|Y numeric 
@ATTRIBUTE maxPaacount|1-120|lysine|K numeric 
@ATTRIBUTE letterCount|1-120|M|aminoacid numeric 
@ATTRIBUTE letterCount|1-120|W|aminoacid numeric 
@ATTRIBUTE maxPaacountNormed|1-130|phenylalanine|F numeric 
@ATTRIBUTE maxPaacount|1-130|cysteine|C numeric 
@ATTRIBUTE Paacount|d=2|1-130|hydrophob_very|2 numeric 
@ATTRIBUTE maxPaacountNormed|-40--1|hydrophob_very|2 numeric 
@ATTRIBUTE maxPaacount|1-30|charge_negative|1 numeric 
@ATTRIBUTE minPaacount|1--1|structure_helix|1 numeric 
@ATTRIBUTE letterCount|1-20|1|size_small numeric 
@ATTRIBUTE maxPaacount|-100--1|aromatic_aromatic|0 numeric 
@ATTRIBUTE Paacount|d=3|-100--1|hydroxylated_hydroxy|1 numeric 
@ATTRIBUTE Paacount|d=2|1--1|aliphatic_helix_uncharged|1 numeric 
@ATTRIBUTE PS50041 numeric 
@ATTRIBUTE prosite_clust_SR numeric 
@ATTRIBUTE prosite_clust_mem numeric 
@ATTRIBUTE prosite_clust_nuc numeric 
@ATTRIBUTE prosite_clust_mTP numeric 
@ATTRIBUTE prosite_clust_cyt numeric 
@ATTRIBUTE response {cyt,ER,ex,gol,mTP,nuc,per,mem,vac,cyt_nuc,ex_mem,cyt_mem,cyt_mTP,nuc_mTP,ER_ex,ex_nuc} 
 
@DATA 
533,0,0.0,18000.0,5.27,3.812,-0.265,0.314064823529,44.7274450909,6,0.000576701268743,0.00970873786408,3,1,0.00161290322581,0,0.11811023622,0.0526315789474,0,0.0109991776316,4,0.031914893617,0.09375,0.2797731569,0,0,0,0,0,0,mTP 
511,45,0.0,9000.0,4.981,6.006,-1.255,0.100416352941,44.5472720909,6,0.000841750841751,0.0178571428571,1,1,0.000621118012422,0,0.0393700787402,0.0789473684211,0,0.0110633727175,4,0.0357142857143,0.0520833333333,0.303747534517,0,0,0,0,0,0,mTP 
640,0,0.0,18000.0,5.415,2.912,-0.241,0.216204411765,44.3150941111,2,0.00127551020408,0.0176991150442,2,2,0.000553097345133,0,0.0472440944882,0.0285714285714,0,0.013434231783,4,0.0240963855422,0.09375,0.297169811321,0,0,0,0,1,0,mTP 
499,18,0.0,18000.0,4.279,3.957,0.083,0.163082647059,45.3401391429,5,0,0.019801980198,1,0,0.000478468899522,0.00884955752212,0.0866141732283,0.0263157894737,0,0.013543272407,5,0.0243902439024,0.03125,0.315151515152,0,0,0,0,0,0,mTP 
230,36,0.0,9000.0,5.562,2.22,-0.426,0.271806117647,43.7470704,3,0,0.0571428571429,1,0,0.004,0,0.0708661417323,0.0277777777778,0,0.0134920634921,10,0.0416666666667,0.0625,0.176991150442,0,0,0,0,0,0,mTP 
393,12,0.0,18000.0,5.876,5.709,-0.059,0.250529,43.0958473043,8,0,0.0183486238532,3,1,0.0078125,0.00884955752212,0.0944881889764,0.184210526316,0,0.0152801358234,6,0.020618556701,0.0520833333333,0.269922879177,0,0,0,0,0,0,mTP 
174,24,0.0,9000.0,5.375,2.869,-0.056,0.205269588235,46.4368387619,4,0.00127551020408,0.00917431192661,3,0,0.002,0,0.0472440944882,0.0789473684211,0,0.0110079119367,3,0.0238095238095,0.09375,0.223529411765,0,0,0,0,1,0,mTP 
490,9,0.0,18000.0,5.866,4.462,-0.507,0.221379882353,44.0602757059,1,0.00847457627119,0.02,3,1,0,0,0.0472440944882,0.0526315789474,0,0.0126477541371,4,0.0120481927711,0.0833333333333,0.265432098765,0,0,0,0,0,0,mTP 
393,18,0.0,9000.0,5.414,3.788,-0.886,0.181278352941,45.3126327619,4,0.00217391304348,0.0388349514563,3,1,0.002,0.00819672131148,0.0708661417323,0.0675675675676,0,0.0111771363894,3,0.0361445783133,0.0625,0.244215938303,0,0,0,0,1,0,mTP 
459,9,0.0,9000.0,5.246,3.703,-1.047,0.236086764706,40.474768,3,0.00847457627119,0.0181818181818,1,1,0.00161290322581,0,0.0472440944882,0.105263157895,0,0.0135408757277,5,0.112359550562,0.15625,0.287912087912,0,0,0,0,0,0,mTP 
590,0,0.0,27000.0,5.59,2.664,-0.455,0.194488117647,47.77255475,0,0,0.0285714285714,0,0,0.00117096018735,0,0.0472440944882,0.0526315789474,0,0.0120247895662,4,0.0210526315789,0.03125,0.329351535836,0,0,0,0,0,0,mTP 
582,0,0.0,18000.0,5.254,2.273,-0.039,0.245852294118,48.5766736,1,0,0.0294117647059,0,0,0.000621118012422,0,0.0787401574803,0.0526315789474,0,0.0127591706539,3,0.0210526315789,0.0625,0.307958477509,0,0,0,0,0,0,mTP 
572,0,0.0,27000.0,4.811,3.323,0.443,0.178323705882,53.0197344444,1,0,0.0380952380952,1,0,0,0,0.0393700787402,0.0526315789474,0,0.0113668927309,4,0.0210526315789,0.0416666666667,0.292253521127,0,0,0,0,0,0,mTP 
811,54,0.0,36000.0,5.733,2.574,-2.604,0.192619470588,49.23650656,4,0.0010101010101,0.0192307692308,2,0,0,0.00806451612903,0.0551181102362,0.184210526316,0,0.0126582278481,3,0.0337078651685,0.0729166666667,0.226765799257,0,0,0,0,1,0,mTP 
85,45,0.0,18000.0,4.946,1.325,-1.139,0.187018352941,42.7534609444,0,0,0.0294117647059,1,0,0.0120481927711,0,0.0243902439024,0.0526315789474,0,0.0115131578947,2,0.027397260274,0.111111111111,0.111111111111,0,0,0,0,0,0,mTP 
388,45,0.0,9000.0,4.504,2.812,-1.255,0.198015647059,40.6004346471,1,0.00217391304348,0.0357142857143,0,1,0.00103305785124,0,0.0393700787402,0.0526315789474,0,0.0149848557309,5,0.0215053763441,0.0729166666667,0.294270833333,0,0,0,0,0,0,mTP 
430,54,0.0,36000.0,4.479,3.35,-0.886,0.194330411765,44.5983768235,1,0.00847457627119,0.025641025641,3,2,0,0,0.102362204724,0.0526315789474,0,0.0120596205962,1,0.025,0.0625,0.31455399061,0,0,0,0,0,0,mTP 
361,45,0.25,18000.0,4.993,5.176,-2.243,0.247176176471,47.6059978,2,0.00217391304348,0.0190476190476,0,2,0.00135501355014,0,0.0787401574803,0.0526315789474,0,0.0138481590094,1,0.0222222222222,0.0729166666667,0.280112044818,0,0,0,0,0,0,mTP 
360,27,0.0,9000.0,4.993,5.347,-0.682,0.158825882353,50.1008188,3,0,0.019801980198,0,2,0,0,0.0787401574803,0.0285714285714,0,0.0135620915033,5,0.0222222222222,0.0520833333333,0.297752808989,0,0,0,0,0,0,mTP 
368,27,0.0,9000.0,5.972,2.665,-2.01,0.210197823529,46.3368099,1,0.000841750841751,0.0275229357798,0,1,0.0026455026455,0,0.0787401574803,0.0526315789474,0,0.0109206734415,4,0.0111111111111,0.0833333333333,0.28021978022,0,0,0,0,0,0,mTP 
428,45,0.0,9000.0,4.985,2.885,0.235,0.209439176471,44.1793955652,0,0.00847457627119,0.034188034188,3,2,0.00103305785124,0,0.0866141732283,0.0357142857143,0.037037037037,0.0117102396514,1,0.025,0.104166666667,0.266509433962,0,0,0,0,0,0,mTP 
402,27,0.0,18000.0,4.394,2.831,-0.955,0.192240705882,47.4426174,1,0.000841750841751,0.01,1,2,0,0,0.0551181102362,0.037037037037,0,0.0131233595801,6,0.0421052631579,0.09375,0.256281407035,0,0,0,0,0,0,mTP 
395,24,0.0,9000.0,4.394,2.849,-0.333,0.205663235294,47.0838621111,2,0.00175438596491,0.0176991150442,1,2,0.00161290322581,0,0.0629921259843,0.0462962962963,0,0.0135097101041,5,0.0357142857143,0.0833333333333,0.268542199488,0,0,0,0,0,0,mTP 
309,18,0.0,18000.0,4.174,2.935,-0.691,0.170325647059,42.185985,2,0,0,2,1,0,0.00813008130081,0.0629921259843,0.0526315789474,0,0.0104166666667,4,0.0116279069767,0.09375,0.249180327869,0,0,0,0,0,0,mTP 
669,27,0.0,9000.0,5.421,3.924,-0.551,0.244296117647,46.5448711667,6,0,0.0280373831776,2,0,0.00393700787402,0,0.0629921259843,0.184210526316,0,0.0119395711501,4,0.0515463917526,0.0416666666667,0.306766917293,0,0,0,0,0,0,mTP 
687,27,0.0,18000.0,5.607,3.424,-1.467,0.189031882353,45.6577929524,3,0.00847457627119,0.00877192982456,4,0,0.00135501355014,0,0.0393700787402,0.0789473684211,0,0.012881302355,3,0.0412371134021,0.0520833333333,0.303074670571,0,0,0,0,0,0,mTP 
310,18,0.0,18000.0,4.805,2.181,-0.379,0.153791235294,45.8090568571,6,0.00127551020408,0.0192307692308,2,1,0.0078125,0,0.102362204724,0.0142857142857,0,0.0109269714078,3,0.0609756097561,0.09375,0.209150326797,0,0,0,0,0,1,mTP 
414,45,0.0,9000.0,5.676,2.799,-0.327,0.270822176471,46.4252786316,6,0,0.0183486238532,1,1,0.0026455026455,0,0.0787401574803,0.105263157895,0,0.0125887237177,5,0.0344827586207,0.114583333333,0.263414634146,0,0,0,0,0,0,mTP 
1133,72,0.0,18000.0,4.709,4.545,0.351,0.147817294118,48.2840552632,1,0.00847457627119,0.0280373831776,2,1,0.002,0,0.0157480314961,0.105263157895,0,0.010365391897,8,0.0315789473684,0.0104166666667,0.213463241807,0,0,0,0,1,0,mTP 
266,45,0.0,9000.0,5.422,2.374,-0.405,0.185143823529,47.5033464615,3,0,0.00990099009901,1,1,0.0078125,0,0.0551181102362,0.0789473684211,0,0.00966702470462,8,0.0375,0.145833333333,0.187022900763,0,0,0,0,0,0,mTP 
334,27,0.0,36000.0,5.23,3.977,-0.538,0.222742117647,41.6571549286,3,0,0.02,2,0,0,0,0.0629921259843,0.0526315789474,0,0.0136234961076,6,0.0232558139535,0.03125,0.248484848485,0,0,0,0,0,0,mTP 
511,45,0.0,9000.0,5.096,2.232,-2.096,0.183424058824,45.0477434545,4,0.00847457627119,0.0392156862745,0,0,0.00161290322581,0,0.0157480314961,0.0277777777778,0,0.0143931256713,4,0.0120481927711,0.03125,0.282051282051,0,0,0,0,1,0,mTP 
145,36,0.0,9000.0,6.351,2.468,-0.173,0.195797529412,46.9943145882,4,0.00127551020408,0.0272727272727,2,0,0.0026455026455,0,0.0393700787402,0.0945945945946,0,0.0127334465195,7,0.054347826087,0.0520833333333,0.276595744681,0,0,0,0,1,0,mTP 
577,18,0.0,9000.0,4.702,2.486,-0.726,0.249644294118,50.2162887273,6,0.00217391304348,0.00970873786408,2,0,0,0,0.0551181102362,0.0526315789474,0,0.0131657690006,5,0.0112359550562,0.0520833333333,0.26352530541,0,0,0,0,1,0,mTP 
482,36,0.0,18000.0,5.268,4.518,-1.362,0.121497764706,41.6225691667,6,0.000841750841751,0.00934579439252,4,0,0.00105042016807,0,0.0629921259843,0.0789473684211,0,0.013586025802,6,0.0123456790123,0.0625,0.26359832636,0,0,0,0,1,0,mTP 
476,9,0.0,9000.0,5.116,2.414,-1.199,0.244687588235,48.5280080588,3,0.00287356321839,0.00892857142857,2,1,0.00135501355014,0,0.0708661417323,0.0526315789474,0,0.0125487329435,2,0.0123456790123,0.0625,0.286016949153,0,0,0,0,1,0,mTP 
462,24,0.0,18000.0,4.931,3.261,0.217,0.138553058824,47.4070121667,6,0.00847457627119,0.00952380952381,0,0,0.00135501355014,0,0.0551181102362,0.105263157895,0,0.0105580693816,4,0.0121951219512,0.0625,0.257641921397,0,0,0,0,1,0,mTP 
440,45,0.0,18000.0,4.927,4.27,-0.941,0.235483058824,42.1018297391,7,0.00847457627119,0.02,1,0,0.002,0.00847457627119,0.0236220472441,0.157894736842,0,0.0121843989449,5,0.0117647058824,0.0416666666667,0.188073394495,0,0,0,0,0,0,mTP 
486,18,0.0,18000.0,5.38,4.181,-0.399,0.206284352941,49.265955375,4,0.00147492625369,0.029702970297,1,2,0.0026455026455,0,0.0551181102362,0.0405405405405,0,0.0134691567629,4,0.0666666666667,0.15625,0.184647302905,0,0,0,0,1,0,mTP 
513,36,0.0,18000.0,6.601,5.357,-0.669,0.195315588235,42.8659528333,5,0.000917431192661,0.0254237288136,1,1,0.00393700787402,0,0.0708661417323,0.236842105263,0,0.0149764655541,7,0.0549450549451,0.15625,0.294695481336,0,0,0,0,0,0,mTP 
497,27,0.0,9000.0,5.043,2.527,-0.975,0.184746352941,42.3913933333,2,0.00127551020408,0.00990099009901,3,0,0.000621118012422,0,0.0472440944882,0.105263157895,0,0.0136268343816,7,0.025,0.125,0.304259634888,0,0,0,0,0,0,mTP 
399,45,0.0,18000.0,5.652,3.432,-1.18,0.246255117647,43.6313576842,3,0.00147492625369,0.029702970297,2,3,0,0,0.0866141732283,0.0675675675676,0.0434782608696,0.00946811473127,2,0.0243902439024,0.0625,0.273417721519,0,0,0,0,1,0,mTP 
496,27,0.0,9000.0,4.214,3.252,-0.021,0.218779705882,42.0633204643,2,0.000725689404935,0.0196078431373,2,3,0.0026455026455,0,0.0314960629921,0.0263157894737,0,0.0124099722992,1,0.0340909090909,0.0833333333333,0.29674796748,0,0,0,0,1,0,mTP 
478,36,0.0,9000.0,5.138,3.043,-0.822,0.166383529412,47.54223396,5,0.00175438596491,0.00980392156863,1,0,0,0,0.0472440944882,0.105263157895,0,0.0137069383794,4,0.043956043956,0.0729166666667,0.301687763713,0,0,0,0,1,0,mTP 
375,36,0.0,18000.0,5.66,2.208,-0.292,0.239498529412,45.1962613846,3,0,0.00925925925926,2,0,0.00393700787402,0,0.0866141732283,0.0135135135135,0,0.0105560511448,6,0.0510204081633,0.114583333333,0.22641509434,0,0,0,0,0,0,mTP 
273,27,0.0,27000.0,5.093,2.567,0.211,0.304237529412,43.6223963158,1,0.0042735042735,0.017094017094,0,1,0.000525210084034,0,0.0236220472441,0.0526315789474,0,0.0101899027327,5,0.0119047619048,0.0729166666667,0.24907063197,0,0,0,0,0,0,mTP 
186,36,0.0,9000.0,7.447,5.865,-0.589,0.227369411765,49.3427800769,3,0.00847457627119,0.00961538461538,0,2,0.00271002710027,0,0.0314960629921,0.027027027027,0,0.0147255689424,6,0.0526315789474,0.0416666666667,0.263736263736,0,0,0,0,0,0,mTP 
1014,27,0.0,27000.0,6.214,2.596,-0.722,0.196197352941,44.960086,3,0.00175438596491,0.0185185185185,3,2,0.000925925925926,0,0.0629921259843,0.0526315789474,0,0.012084592145,4,0.0344827586207,0.114583333333,0.256435643564,0,0,0,0,0,0,mTP 
458,36,0.0,9000.0,6.605,3.248,-0.694,0.201555823529,45.02455124,0,0.00287356321839,0.029702970297,3,2,0.00393700787402,0,0.0866141732283,0.157894736842,0,0.0121765601218,5,0.0125,0.03125,0.284140969163,0,0,0,0,1,0,mTP 
483,45,0.0,18000.0,5.278,2.985,-0.514,0.158881235294,45.19542304,5,0.00175438596491,0.019801980198,6,0,0,0,0.0944881889764,0.105263157895,0,0.0121895648211,4,0.0232558139535,0.03125,0.298538622129,0,0,0,0,1,0,mTP 
482,45,0.0,9000.0,5.255,2.993,0.211,0.220133294118,48.8868501538,1,0.00287356321839,0.0192307692308,3,1,0.00393700787402,0,0.0944881889764,0.0789473684211,0,0.010101010101,6,0.0229885057471,0.03125,0.265690376569,0,0,0,0,1,0,mTP 
420,27,0.0,9000.0,5.922,4.907,-1.734,0.204852647059,46.13770616,0,0.0010101010101,0.0169491525424,6,0,0,0.00862068965517,0.0866141732283,0.0540540540541,0,0.013454689355,3,0.0217391304348,0.0520833333333,0.341346153846,0,0,0,0,0,0,mTP 
366,45,0.0,9000.0,5.242,4.664,-0.176,0.146284176471,48.1358151765,3,0.00217391304348,0.0172413793103,3,0,0.00393700787402,0,0.0708661417323,0.0526315789474,0,0.0111365369947,6,0.025,0.0729166666667,0.306629834254,0,0,0,0,0,0,mTP 
410,45,0.0,18000.0,5.965,2.585,-0.38,0.224285588235,42.7055028,1,0.00147492625369,0.029702970297,3,1,0,0.00819672131148,0.0629921259843,0.0526315789474,0,0.0109592747937,5,0.0348837209302,0.09375,0.224137931034,0,0,0,0,1,0,mTP 
370,27,0.0,18000.0,5.307,2.608,-2.462,0.223267470588,44.1944111538,2,0,0.01,4,0,0.000553097345133,0,0.0551181102362,0.157894736842,0,0.0140250339315,9,0.05,0.0416666666667,0.273224043716,0,0,0,0,0,0,mTP 
347,24,0.0,18000.0,5.787,3.076,-0.378,0.240015176471,40.6914704545,4,0,0.0283018867925,3,0,0.0078125,0,0.0787401574803,0.157894736842,0,0.0120625212368,6,0.0481927710843,0.0208333333333,0.250728862974,0,0,0,0,0,0,mTP 
402,27,0.0,9000.0,4.8,4.648,0.235,0.192986705882,47.8292607778,3,0.000841750841751,0,0,3,0.00161290322581,0,0.0472440944882,0.0789473684211,0,0.0121563751899,3,0.0210526315789,0.0520833333333,0.28391959799,0,0,0,0,0,0,mTP 
772,18,0.0,18000.0,4.938,4.611,-0.771,0.279850764706,44.4772545,7,0.000680272108844,0.0288461538462,1,1,0.0078125,0,0.0314960629921,0.105263157895,0,0.0121241852968,4,0.0736842105263,0.0833333333333,0.2421875,0,0,1,0,0,0,mTP 
460,54,0.0,18000.0,6.168,3.811,-0.828,0.164061588235,44.9700795909,1,0,0.0260869565217,4,2,0,0,0.0629921259843,0.108108108108,0.037037037037,0.0157055508932,3,0.0408163265306,0.125,0.300438596491,0,0,0,0,1,0,mTP 
500,45,0.0,18000.0,6.556,4.793,-1.318,0.283238470588,43.8188656,4,0,0.019801980198,5,2,0.0078125,0,0.141732283465,0.131578947368,0,0.013844632458,4,0.0315789473684,0.0208333333333,0.292338709677,0,0,0,0,0,0,mTP 
260,27,0.0,270000.0,5.624,3.87,-0.024,0.189051117647,41.5611285263,1,0.00287356321839,0,5,1,0.00161290322581,0,0.102362204724,0.0789473684211,0.0625,0.0154151068047,4,0.0227272727273,0.177083333333,0.36328125,0,0,0,0,0,0,mTP 
312,45,0.0,18000.0,5.994,3.081,-0.86,0.209932117647,47.1768685714,2,0.00175438596491,0.00990099009901,6,1,0.0026455026455,0,0.102362204724,0.105263157895,0.0625,0.0130222463375,5,0.0843373493976,0.0520833333333,0.256493506494,0,0,0,0,0,0,mTP 
254,18,0.0,36000.0,4.832,4.012,-0.003,0.222246235294,41.884199,1,0.00287356321839,0.01,6,1,0.00161290322581,0,0.0787401574803,0.105263157895,0.0769230769231,0.0153602891349,7,0.0227272727273,0.15625,0.348,0,0,0,0,0,0,mTP 
135,27,0.0,9000.0,0,1.95,-1.021,0.215854705882,44.3835444706,6,0.00287356321839,0.0181818181818,2,1,0.0078125,0,0.0551181102362,0.0526315789474,0,0.0124653739612,4,0.0246913580247,0.0520833333333,0.251908396947,0,0,0,0,1,0,mTP 
364,45,1.08333,9000.0,6.428,3.095,-2.45,0.243266529412,44.4836792917,1,0.00847457627119,0.037037037037,2,1,0.00135501355014,0,0.0629921259843,0.0526315789474,0,0.0133497007826,6,0.0125,0.104166666667,0.197222222222,0,0,0,0,1,0,mTP 
371,27,1.08333,18000.0,0,2.849,-1.777,0.294886235294,38.4060291579,2,0.00847457627119,0.0277777777778,2,1,0.00393700787402,0,0.0787401574803,0.0789473684211,0,0.0129323308271,5,0.031914893617,0.125,0.16621253406,0,0,0,0,1,0,mTP 
214,42,0.0,36000.0,5.024,3.41,-1.552,0.195540294118,39.4487175385,3,0,0.0258620689655,3,1,0.000770416024653,0,0.125984251969,0.0789473684211,0,0.0106353967821,2,0.0322580645161,0.0625,0.295238095238,0,0,0,0,1,0,mTP 
269,36,0.0,9000.0,5.683,2.999,-1.306,0.322256352941,43.2215498889,3,0.00127551020408,0.0181818181818,3,1,0.00135501355014,0,0.0708661417323,0.131578947368,0,0.0140067911715,1,0.025,0.0520833333333,0.230188679245,0,0,0,0,0,1,mTP 
275,27,0.0,36000.0,6.554,1.775,-1.106,0.22687,52.539934,1,0,0.0344827586207,3,2,0.002,0,0.0629921259843,0.0526315789474,0,0.0101533360961,1,0.025,0.09375,0.140221402214,0,0,0,0,0,0,mTP 
232,18,0.0,9000.0,4.948,2.097,-1.154,0.358354352941,37.6420326316,4,0,0.0280373831776,3,1,0.00103305785124,0.00813008130081,0.0866141732283,0.0526315789474,0,0.0172112746321,4,0.0588235294118,0.0833333333333,0.25,0,0,0,0,1,0,mTP 
195,36,0.0,9000.0,4.093,3.542,-1.42,0.204282,41.62360825,3,0.00847457627119,0.0294117647059,3,1,0.00393700787402,0.0078125,0.0472440944882,0.0789473684211,0,0.00920634920635,4,0.0238095238095,0.15625,0.204188481675,0,0,0,0,0,0,mTP 
258,27,0.0,9000.0,0,2.517,-1.731,0.223078411765,47.3971272727,4,0.0042735042735,0.0347826086957,2,3,0.00529100529101,0,0.0472440944882,0.0789473684211,0,0.0155451920942,5,0.025,0.09375,0.200787401575,0,0,0,0,0,0,mTP 
146,27,0.0,9000.0,0,2.656,-1.55,0.240682705882,41.3654526087,3,0.00127551020408,0.0384615384615,2,2,0.0026455026455,0,0.0472440944882,0.0526315789474,0.037037037037,0.0134736842105,5,0.0487804878049,0.09375,0.267605633803,0,0,0,0,0,0,mTP 
147,18,0.0,18000.0,4.733,1.268,-2.185,0.167153705882,52.1380034,1,0.000606796116505,0.0258620689655,2,1,0.000712250712251,0,0.0708661417323,0.0526315789474,0,0.0122484689414,5,0.0337078651685,0.15625,0.188811188811,0,0,0,0,0,0,mTP 
281,45,0.0,18000.0,5.243,3.596,-0.494,0.285356294118,42.1582287273,2,0.00854700854701,0.04,2,2,0.00393700787402,0,0.102362204724,0.105263157895,0,0.0121457489879,5,0.0481927710843,0.0833333333333,0.234657039711,0,0,0,0,0,0,mTP 
131,18,0.0,36000.0,6.132,2.733,-1.735,0.409177529412,44.0242527619,1,0.00183486238532,0.0576923076923,3,4,0.000584795321637,0,0.0866141732283,0.0277777777778,0,0.011011011011,5,0.0337078651685,0.0833333333333,0.188976377953,0,0,0,0,0,0,mTP 
103,18,0.0,27000.0,6.821,4.413,-1.481,0.270928,40.5167272308,3,0,0.0340909090909,1,1,0.0015037593985,0.0224719101124,0.09,0.0789473684211,0,0.0153949129853,2,0.0326086956522,0.125,0.191919191919,0,0,0,0,0,0,mTP 
183,45,0.0,9000.0,6.423,3.016,-1.652,0.349399941176,38.5404633333,4,0.0010101010101,0.045871559633,2,2,0.0078125,0.0172413793103,0.0866141732283,0.0263157894737,0,0.0143149284254,5,0.0449438202247,0.104166666667,0.201117318436,0,0,0,0,0,0,mTP 
263,36,0.0,9000.0,5.165,2.587,-1.707,0.312127176471,38.8184074286,2,0.000550055005501,0.0388349514563,1,1,0.00135501355014,0,0.0866141732283,0.0789473684211,0,0.0117442366246,7,0.0344827586207,0.09375,0.208494208494,0,0,0,0,0,0,mTP 
137,9,0.0,9000.0,6.056,2.322,-1.457,0.254389176471,44.1043552632,5,0.00127551020408,0.0277777777778,5,1,0.00117096018735,0,0.11811023622,0.0789473684211,0,0.0128205128205,4,0.0449438202247,0.0729166666667,0.195488721805,0,0,0,0,0,0,mTP 
1202,30,0.0,9000.0,4.451,4.291,-1.689,0.214119647059,43.5476808421,6,0.0042735042735,0.00970873786408,0,0,0.0078125,0,0.0157480314961,0.0789473684211,0,0.0123000133696,0,0.037037037037,0.15625,0.198664440735,0,0,0,0,0,0,mTP 
339,54,0.0,18000.0,4.419,4.051,-1.243,0.359864705882,45.1106281,3,0.000778816199377,0.0288461538462,1,2,0.00103305785124,0,0.0551181102362,0.0263157894737,0,0.012909632572,6,0.0315789473684,0.166666666667,0.262686567164,0,0,0,0,0,0,mTP 
286,27,0.0,18000.0,7.101,2.999,-0.539,0.385367235294,42.203501,4,0,0.0388349514563,2,0,0.00135501355014,0,0.0629921259843,0.0789473684211,0,0.0141012909633,5,0.0315789473684,0.0625,0.219858156028,0,0,0,0,1,0,mTP 
123,18,0.0,9000.0,0,1.991,-1.006,0.321737647059,44.9119977273,2,0,0.0185185185185,3,0,0.0014367816092,0.00909090909091,0.0666666666667,0.0277777777778,0,0.0118679050568,4,0.0470588235294,0.0833333333333,0.201680672269,0,0,0,0,0,0,mTP 
198,36,0.0,54000.0,7.459,7.315,-0.976,0.386652294118,41.9308636957,6,0.00127551020408,0.0185185185185,4,1,0.0026455026455,0,0.149606299213,0.131578947368,0,0.0160570918822,3,0.0625,0.0833333333333,0.417525773196,0,0,0,0,1,0,mTP 
181,45,0.0,9000.0,6.533,4.392,-0.507,0.178421941176,49.5682745714,2,0.0042735042735,0.01,7,1,0.0078125,0.00819672131148,0.102362204724,0.105263157895,0,0.0108552631579,4,0.0520833333333,0.0729166666667,0.367231638418,0,0,0,0,0,0,mTP 
234,36,0.0,18000.0,5.226,2.446,0.235,0.198350588235,42.87962,3,0.00255102040816,0.0265486725664,0,2,0.000621118012422,0,0.0393700787402,0.0526315789474,0,0.012107734124,3,0.0481927710843,0.03125,0.265217391304,0,0,0,0,1,0,mTP 
245,36,0.0,18000.0,5.804,4.317,-2.421,0.277593647059,32.9660532143,5,0.0042735042735,0.0190476190476,3,2,0.000770416024653,0,0.0393700787402,0.0555555555556,0,0.0131578947368,4,0.0425531914894,0.0416666666667,0.323651452282,0,0,0,0,1,0,mTP 
218,27,0.0,9000.0,6.813,3.069,-0.033,0.213147823529,44.4970854444,6,0.0042735042735,0.0175438596491,1,1,0.000770416024653,0,0.0551181102362,0.0526315789474,0,0.0151515151515,4,0.0481927710843,0.03125,0.271028037383,0,0,0,0,1,0,mTP 
233,18,0.25,18000.0,4.204,2.815,-0.973,0.284532823529,44.7109089286,4,0.00127551020408,0.0272727272727,1,2,0.00161290322581,0,0.0629921259843,0.0526315789474,0,0.0140186915888,3,0.0365853658537,0.0520833333333,0.296943231441,0,0,0,0,1,0,mTP 
86,30,0.0,9000.0,0,1.386,-0.191,0.227365058824,44.815549875,4,0.0119047619048,0.0263157894737,0,0,0.000829187396352,0,0.0481927710843,0.0277777777778,0,0.0153846153846,7,0.027027027027,0.134146341463,0.146341463415,0,0,0,0,0,0,mTP 
737,9,0.0,9000.0,5.36,3.539,-0.291,0.388292058824,43.5440258,6,0.000550055005501,0.03,1,2,0.011811023622,0,0.125984251969,0.105263157895,0,0.0122022934431,4,0.0731707317073,0.208333333333,0.240109140518,0,0,0,1,0,0,mTP 
474,45,0.0,9000.0,4.464,4.667,-0.539,0.217768294118,44.9291564211,3,0.00847457627119,0.0291262135922,4,0,0.00529100529101,0,0.0629921259843,0.105263157895,0,0.0106889740909,5,0.0344827586207,0.0833333333333,0.225531914894,0,0,0,0,0,0,mTP 
576,18,0.0,18000.0,6.748,2.777,-0.265,0.318967647059,51.377794,2,0.00847457627119,0.01,2,2,0.002,0.00787401574803,0.0944881889764,0.184210526316,0,0.0117591275486,5,0.0232558139535,0.0208333333333,0.218531468531,0,0,0,0,0,0,mTP 
994,27,0.0,9000.0,3.511,4.21,-1.14,0.326270411765,44.9174372,0,0.00127551020408,0.0192307692308,1,3,0,0,0.0866141732283,0.157894736842,0,0.0122788986856,5,0,0.0625,0.274747474747,0,0,0,0,0,0,mTP 
894,18,0.0,18000.0,7.038,4.317,-1.345,0.157564529412,48.21034248,2,0.00175438596491,0.0272727272727,1,3,0.000525210084034,0,0.0629921259843,0.210526315789,0,0.0117561946102,5,0.0348837209302,0.0729166666667,0.242696629213,0,0,0,0,0,0,mTP 
