@RELATION /share/usr/briese/Pythonscrips/models/multiloc_animals_p+p_model_features.arff
@ATTRIBUTE size numeric 
@ATTRIBUTE Mono_NLS_signal26 numeric 
@ATTRIBUTE ER_signal5 numeric 
@ATTRIBUTE Peroxi_signal3 numeric 
@ATTRIBUTE Vacuole_signal31 numeric 
@ATTRIBUTE Golgi_signal4 numeric 
@ATTRIBUTE Transmembrane_signal2 numeric 
@ATTRIBUTE AutoCorrelatuion|d=1|1-20|hydrophob numeric 
@ATTRIBUTE AutoCorrelatuion|d=6|1-70|hydrophob numeric 
@ATTRIBUTE property_sum|1-30|charge numeric 
@ATTRIBUTE AutoCorrelatuion|d=2|1--1|charge numeric 
@ATTRIBUTE letterCount|1-20|K|aminoacid numeric 
@ATTRIBUTE maxPaacount|1-30|asparagine|N numeric 
@ATTRIBUTE maxPaacountNormed|1-50|leucine|L numeric 
@ATTRIBUTE letterCount|1-90|W|aminoacid numeric 
@ATTRIBUTE maxPaacount|1-170|cysteine|C numeric 
@ATTRIBUTE Paacount|d=2|1-50|hydrophob_very|2 numeric 
@ATTRIBUTE maxPaacount|-40--1|hydrophob_very|2 numeric 
@ATTRIBUTE Paacount|d=2|1--1|hydrophob_very|2 numeric 
@ATTRIBUTE letterCount|1-20|1|charged numeric 
@ATTRIBUTE Paacount|d=2|1--1|charge_none|0 numeric 
@ATTRIBUTE Paacount|d=6|1--1|size_small|1 numeric 
@ATTRIBUTE maxPaacount|1--1|aromatic_none|1 numeric 
@ATTRIBUTE maxPaacountNormed|1--1|hydroxylated_hydroxy|1 numeric 
@ATTRIBUTE minPaacount|50--20|aliphatic_helix_uncharged|1 numeric 
@ATTRIBUTE prosite_clust_cyt numeric 
@ATTRIBUTE prosite_clust_SR numeric 
@ATTRIBUTE prosite_clust_mTP numeric 
@ATTRIBUTE prosite_clust_nuc numeric 
@ATTRIBUTE prosite_clust_mem numeric 
@ATTRIBUTE response {cyt,ER,ex,gol,lys,mTP,nuc,per,mem} 
 
@DATA 
495,14.48,27,0,4.228,13,6.89,0.315667777778,0.332312,186.882,38.9444891874,1,0,0.0277777777778,2,0.0119047619048,0.0851063829787,0.0689655172414,0.118126272912,0,0.643584521385,0.0698151950719,0.795454545455,0.156504065041,0.0175006481722,0,0,0,0,0,mTP 
703,35.388,63,0,5.019,14,2.62,0.309199,0.256317412698,189.406,36.7642641431,1,0,0.00724637681159,0,0.00613496932515,0.063829787234,0.227272727273,0.100143061516,0,0.517882689557,0.0920863309353,0.8357771261,0.0842857142857,0.0155151722956,0,0,0,0,0,mTP 
436,32.752,18,0,5.852,13,3.191,0.306993777778,0.300409730159,198.092,37.5583888009,0,0,0.0208333333333,0,0,0.0212765957447,0.0769230769231,0.087962962963,0,0.555555555556,0.0817757009346,0.764845605701,0.145496535797,0.0140485312899,0,0,1,0,0,mTP 
399,32.036,18,0,6.466,14,2.898,0.286396722222,0.320038777778,188.236,36.6026503823,1,0,0.0208333333333,1,0,0.063829787234,0.107142857143,0.106329113924,1,0.556962025316,0.0690537084399,0.7734375,0.146464646465,0.0157894736842,0,0,1,0,0,mTP 
538,22.428,18,0,5.76,14,3.438,0.327227611111,0.28932115873,182.878,36.6299567622,0,0,0.00555555555556,2,0.00666666666667,0.106382978723,0.2,0.0861423220974,1,0.546816479401,0.0849056603774,0.753787878788,0.108411214953,0.0144180049232,0,0,1,0,0,mTP 
529,28.016,18,0,5.1,13,3.427,0.322736611111,0.244705253968,187.707,36.130420981,0,0.04,0.00555555555556,2,0.00666666666667,0.063829787234,0.172413793103,0.0952380952381,0,0.539047619048,0.0806142034549,0.779296875,0.117870722433,0.0148325358852,0,0,1,0,0,mTP 
256,25.76,27,0,5.294,16,4.886,0.247226722222,0.287731015873,190.067,36.7005892302,0,0,0.0416666666667,1,0.00666666666667,0.063829787234,0.107142857143,0.0992063492063,0,0.595238095238,0.0967741935484,0.772151898734,0.118577075099,0.016073116924,1,0,0,0,0,mTP 
713,46.352,45,0,5.33,16,4.275,0.303725833333,0.231278634921,195.462,37.4210272863,0,0,0.00724637681159,1,0,0.0212765957447,0.28125,0.0818053596615,0,0.507757404795,0.0666666666667,0.784593437946,0.123943661972,0.0147604588394,0,0,0,0,1,mTP 
640,28.804,45,0,5.779,14,3.78,0.121603555556,0.182461428571,181.71,37.7584959497,0,0,0.00724637681159,2,0.00621118012422,0.0425531914894,0.166666666667,0.0786163522013,3,0.562893081761,0.101265822785,0.794628751975,0.135007849294,0.0167160187219,0,0,0,0,0,mTP 
640,25.16,36,0,6.071,13,3.245,0.283656555556,0.269902793651,187.642,37.1491589465,0,0,0.0217391304348,2,0.00621118012422,0.0851063829787,0.2,0.0754716981132,0,0.570754716981,0.0901898734177,0.80157480315,0.100470957614,0.0174801795778,0,0,0,0,0,mTP 
207,25.32,12,0,6.619,15,2.341,0.293387666667,0.275608079365,196.486,38.2689695567,0,0,0.0212765957447,1,0,0.127659574468,0.2,0.0886699507389,0,0.566502463054,0.070351758794,0.80612244898,0.107843137255,0.0173951828724,0,0,0,0,0,mTP 
669,33.88,18,0,4.537,14,6.298,0.301227777778,0.208019825397,187.616,37.9065489835,0,0.0434782608696,0.0208333333333,0,0,0.0425531914894,0.166666666667,0.0646616541353,0,0.497744360902,0.0650529500756,0.81981981982,0.103603603604,0.0145190562613,0,0,0,0,0,mTP 
563,29.068,18,0,5.902,12,5.638,0.329299277778,0.233931015873,197.952,37.2614633631,0,0,0.0208333333333,3,0,0.063829787234,0.130434782609,0.0483005366726,0,0.570661896243,0.0666666666667,0.783882783883,0.0964285714286,0.0163224516989,0,0,0,0,0,mTP 
1178,36.328,63,0,5.844,16,4.004,0.199564944444,0.25070484127,201.817,37.195065069,1,0,0.0208333333333,0,0,0.0851063829787,0.272727272727,0.0851788756388,0,0.538330494037,0.0760683760684,0.804607508532,0.0868085106383,0.0154656613987,0,0,0,0,0,mTP 
395,40.652,18,0,5.443,14,4.219,0.25414,0.307517063492,187.855,38.2461057391,1,0,0.0416666666667,1,0,0.0425531914894,0.217391304348,0.074168797954,1,0.583120204604,0.0723514211886,0.871052631579,0.125,0.0168295331162,0,0,0,0,0,mTP 
196,29.192,18,0,6.633,13,2.954,0.353898388889,0.231586333333,190.796,42.2072659167,1,0,0.0416666666667,2,0.0062893081761,0.0,0.148148148148,0.046875,0,0.510416666667,0.0904255319149,0.836842105263,0.165803108808,0.0102880658436,0,0,0,0,0,mTP 
198,33.864,27,0,5.727,16,3.458,0.351106777778,0.248046349206,197.549,38.4729660928,0,0,0.0106382978723,1,0.00666666666667,0.106382978723,0.15,0.0824742268041,0,0.536082474227,0.0631578947368,0.918918918919,0.0820512820513,0.0127186009539,0,0,0,0,0,mTP 
206,103.684,27,0,5.825,11,2.501,0.305318444444,0.233623190476,182.37,39.6669530644,0,0,0.0416666666667,2,0,0.106382978723,0.0769230769231,0.0693069306931,0,0.40099009901,0.0505050505051,0.842639593909,0.12315270936,0.00706214689266,0,0,0,0,0,mTP 
206,98.16,27,0,5.9,11,2.743,0.320980666667,0.230263238095,193.611,40.2779277426,0,0,0.0208333333333,2,0.00649350649351,0.106382978723,0.0769230769231,0.0594059405941,0,0.386138613861,0.040404040404,0.816326530612,0.103448275862,0.00564971751412,0,0,0,0,0,mTP 
1230,39.624,9,0,3.796,12,3.512,0.281078555556,0.204956396825,196.588,38.6701968515,1,0,0.00555555555556,2,0.00653594771242,0.0212765957447,0.142857142857,0.0856443719413,0,0.526101141925,0.0752864157119,0.815333882935,0.117359413203,0.01397665944,0,0,1,0,0,mTP 
140,35.068,36,0,5.41,15,2.158,0.282739777778,0.263108730159,179.213,42.8626575588,1,0,0.0025641025641,0,0,0.0425531914894,0.25,0.0735294117647,0,0.507352941176,0.0833333333333,0.861788617886,0.0802919708029,0.0134158926729,0,0,1,0,0,mTP 
138,31.632,36,0,6.693,14,3.053,0.324577555556,0.305131809524,176.226,41.6303643582,0,0,0.0208333333333,2,0.016,0.0425531914894,0.173913043478,0.0970149253731,0,0.537313432836,0.153846153846,0.872,0.0962962962963,0.0126874279123,0,0,1,0,0,mTP 
257,55.394,36,0,5.529,13,3.887,0.235510888889,0.293096507937,192.156,43.3597383636,0,0,0.0416666666667,2,0,0.127659574468,0.03125,0.0750988142292,0,0.442687747036,0.0522088353414,0.84126984127,0.149606299213,0.012015503876,0,0,0,0,0,mTP 
258,66.816,18,0,4.847,12,2.188,0.191859277778,0.280780666667,197.287,42.1348405236,0,0,0.0416666666667,1,0,0.0212765957447,0.0416666666667,0.0551181102362,0,0.42125984252,0.076,0.877470355731,0.109803921569,0.00981104651163,0,0,0,0,0,mTP 
137,38.722,36,0,7.123,16,3.896,0.276894055556,0.262145920635,191.708,40.9979030752,1,0,0.0208333333333,1,0.00840336134454,0.0851063829787,0.130434782609,0.0827067669173,0,0.488721804511,0.031007751938,0.8,0.119402985075,0.0131578947368,0,0,0,0,0,mTP 
130,37.118,36,0,5.648,14,2.879,0.289657,0.296616793651,201.822,40.4112250317,1,0,0.0208333333333,1,0,0.063829787234,0.107142857143,0.0793650793651,0,0.5,0.139344262295,0.826446280992,0.133858267717,0.0166880616175,0,0,0,0,0,mTP 
205,47.316,18,0,4.761,15,2.566,0.230357166667,0.246015698413,210.782,41.1169326169,0,0,0.0106382978723,0,0,0.0425531914894,0.0967741935484,0.0597014925373,0,0.378109452736,0.0507614213198,0.860824742268,0.0990099009901,0.00907441016334,0,0,0,0,0,mTP 
200,43.348,18,0,4.656,15,2.819,0.267459666667,0.241595539683,206.351,39.9461273673,0,0,0.0625,0,0,0.0851063829787,0.0967741935484,0.0714285714286,0,0.392857142857,0.0677083333333,0.880434782609,0.106598984772,0.00992063492063,0,0,0,0,0,mTP 
395,63.854,27,0,5.958,13,2.19,0.295944777778,0.256221714286,186.219,38.4026942634,0,0,0.0416666666667,0,0,0.0851063829787,0.151515151515,0.074168797954,0,0.450127877238,0.0671834625323,0.835543766578,0.135204081633,0.00963192294462,0,0,0,0,0,mTP 
384,59.166,27,0,6.073,12,2.632,0.337179666667,0.24428984127,190.688,37.9315057421,0,0,0.0106382978723,0,0.00613496932515,0.0851063829787,0.151515151515,0.0684210526316,0,0.428947368421,0.0531914893617,0.825396825397,0.112860892388,0.00874219446922,0,0,0,0,0,mTP 
463,36.388,27,0,5.037,17,4.748,0.310446166667,0.244248079365,197.69,36.7106828932,0,0,0.0077519379845,0,0.00613496932515,0.0425531914894,0.304347826087,0.115468409586,0,0.549019607843,0.0571428571429,0.869369369369,0.054347826087,0.017168589924,0,0,0,0,0,mTP 
266,31.34,9,0,6.457,11,4.282,0.2213965,0.285601285714,192.424,39.1255829237,1,0,0.0416666666667,3,0.00662251655629,0.0425531914894,0.09375,0.0572519083969,0,0.572519083969,0.0736434108527,0.796153846154,0.136882129278,0.0143570536829,1,0,0,0,0,mTP 
521,29.832,9,0,6.723,18,4.279,0.373195888889,0.283724253968,196.305,36.8764558549,2,0,0.0045045045045,1,0,0.0425531914894,0.2,0.0851063829787,0,0.582205029014,0.0682261208577,0.850194552529,0.0501930501931,0.0186403508772,0,0,1,0,0,mTP 
520,26.748,18,0,5.017,15,3.123,0.266992333333,0.293824238095,186.373,37.0034599612,1,0,0.0212765957447,1,0.00653594771242,0.0851063829787,0.2,0.093023255814,0,0.546511627907,0.080078125,0.837573385519,0.0618955512573,0.0172182195628,0,0,1,0,0,mTP 
221,34.724,18,0,6.091,14,3.273,0.287090888889,0.246716142857,186.17,36.7438606359,1,0,0.00724637681159,0,0.00632911392405,0.0425531914894,0.130434782609,0.0552995391705,0,0.566820276498,0.0657276995305,0.761682242991,0.0642201834862,0.0167464114833,0,0,1,0,0,mTP 
224,34.064,6,0,5.625,14,3.272,0.242082111111,0.217239301587,195.6,36.5860370182,0,0,0.00724637681159,1,0,0.0425531914894,0.153846153846,0.0681818181818,0,0.609090909091,0.0509259259259,0.799086757991,0.0904977375566,0.0167641325536,0,0,1,0,0,mTP 
217,36.108,36,0,5.707,15,2.874,0.173502666667,0.227441126984,194.707,36.8854653756,3,0,0.00724637681159,0,0,0.0425531914894,0.15,0.075117370892,0,0.50234741784,0.0622009569378,0.764150943396,0.0794392523364,0.0131578947368,0,0,1,0,0,mTP 
222,33.068,18,0,5.501,14,2.659,0.323025777778,0.231018619048,187.985,36.7503602569,0,0,0.0144927536232,0,0,0.0212765957447,0.181818181818,0.0688073394495,0,0.600917431193,0.0560747663551,0.741935483871,0.0867579908676,0.0146418678275,0,0,1,0,0,mTP 
223,29.968,18,0,7.564,13,2.924,0.413337222222,0.288915,186.159,37.0193681279,1,0.04,0.0208333333333,0,0.00595238095238,0.0851063829787,0.176470588235,0.0730593607306,0,0.547945205479,0.0790697674419,0.773148148148,0.0727272727273,0.0184603299293,0,0,1,0,0,mTP 
148,32.12,45,0,4.607,13,1.847,0.218625388889,0.221772031746,185.21,38.5301984167,0,0,0.0208333333333,2,0,0.0425531914894,0.131578947368,0.0555555555556,1,0.5,0.0928571428571,0.826086956522,0.0965517241379,0.0133928571429,0,0,1,0,0,mTP 
146,38.024,27,0,5.343,12,1.908,0.287416111111,0.248692253968,192.183,38.2794035352,0,0.047619047619,0.0217391304348,2,0,0.0212765957447,0.131578947368,0.0492957746479,0,0.528169014085,0.130434782609,0.841726618705,0.0559440559441,0.0145833333333,0,0,1,0,0,mTP 
148,34.008,54,0,4.457,12,1.847,0.206645111111,0.213974968254,188.258,38.5983809167,0,0,0.0208333333333,2,0,0.063829787234,0.105263157895,0.0625,2,0.479166666667,0.107142857143,0.806201550388,0.110344827586,0.0130177514793,0,0,1,0,0,mTP 
333,29.684,54,0,6.106,16,3.555,0.327763111111,0.266091857143,186.663,37.7742071216,0,0,0.0416666666667,0,0.00666666666667,0.063829787234,0.166666666667,0.0759878419453,0,0.635258358663,0.0707692307692,0.846394984326,0.0727272727273,0.0181190681622,0,0,0,0,0,mTP 
488,23.108,0,0,5.768,13,4.024,0.315623055556,0.269346190476,181.322,35.9216193967,0,0,0.0208333333333,2,0,0.063829787234,0.208333333333,0.0888429752066,1,0.561983471074,0.122916666667,0.787368421053,0.0907216494845,0.0156971375808,0,0,1,0,0,mTP 
518,43.936,9,0,2.773,13,2.906,0.270998777778,0.186655857143,197.745,38.023978393,0,0,0.0416666666667,1,0.0059880239521,0.0212765957447,0.0869565217391,0.079766536965,0,0.535019455253,0.0803921568627,0.803212851406,0.133980582524,0.0145994356521,0,0,0,0,0,mTP 
360,47.57,45,0,7.178,15,3.741,0.167099166667,0.270008666667,199.825,38.5962954579,1,0,0.0106382978723,2,0,0.0425531914894,0.2,0.0758426966292,1,0.508426966292,0.0710227272727,0.826470588235,0.0672268907563,0.0140931372549,0,0,0,0,0,mTP 
246,45.01,36,0,4.881,11,2.807,0.311947722222,0.301431793651,186.883,41.0265163636,0,0,0.00724637681159,3,0.00602409638554,0.063829787234,0.0967741935484,0.0454545454545,1,0.400826446281,0.0378151260504,0.800847457627,0.144032921811,0.00871605766007,0,0,0,1,0,mTP 
166,30.216,54,0,5.045,14,2.577,0.299593277778,0.272139809524,199.778,37.0727667037,1,0,0.0416666666667,2,0.00617283950617,0.0425531914894,0.259259259259,0.0740740740741,0,0.561728395062,0.164556962025,0.848275862069,0.0858895705521,0.0149572649573,1,0,0,0,0,mTP 
427,26.556,27,0,4.337,16,5.317,0.306216777778,0.301000968254,196.104,37.0225763712,0,0,0.0416666666667,0,0.00653594771242,0.0425531914894,0.142857142857,0.0851063829787,0,0.61938534279,0.0883054892601,0.888095238095,0.0707547169811,0.0199314855185,0,0,0,0,0,mTP 
397,30.552,0,0,4.529,17,5.183,0.393212722222,0.292938015873,191.622,37.0746561018,1,0,0.0416666666667,0,0.00649350649351,0.0425531914894,0.136363636364,0.0814249363868,0,0.592875318066,0.0771208226221,0.860103626943,0.0786802030457,0.0169003955412,0,0,0,0,0,mTP 
524,32.116,18,0,5.501,15,3.954,0.211963388889,0.251833206349,197.942,37.4602474058,0,0,0.0208333333333,2,0.00609756097561,0.106382978723,0.208333333333,0.0980769230769,0,0.563461538462,0.0891472868217,0.81746031746,0.0786948176583,0.0187537810042,0,0,0,0,0,mTP 
311,23.304,54,0,5.987,17,4.27,0.264953444444,0.304910349206,197.74,39.9589535537,1,0,0.00555555555556,0,0.00645161290323,0.063829787234,0.322580645161,0.0977198697068,0,0.589576547231,0.0825082508251,0.800687285223,0.0941558441558,0.0174389636273,0,0,0,0,0,mTP 
480,33.388,9,0,5.595,13,2.72,0.296608166667,0.275681507937,196.788,36.6369507479,0,0,0.0416666666667,1,0,0.063829787234,0.133333333333,0.0714285714286,0,0.581932773109,0.0635593220339,0.81236673774,0.102725366876,0.0177154195011,0,0,0,0,0,mTP 
453,24.62,100,0,6.217,13,2.672,0.305613944444,0.344395190476,196.658,36.7664974343,2,0,0.0208333333333,0,0,0.063829787234,0.151515151515,0.0623608017817,0,0.639198218263,0.0516853932584,0.811926605505,0.0822222222222,0.0170618854829,0,0,1,0,0,mTP 
91,36.908,36,0,4.203,10,1.414,0.0965901666667,0.124193253968,132.962,30.9098249885,1,0,0.00555555555556,0,0.0263157894737,0.0,0.208333333333,0.0229885057471,9,0.229885057471,0.0963855421687,0.87323943662,0.0568181818182,0.0,0,0,0,0,0,mTP 
274,31.28,18,0,6.604,14,2.933,0.324881,0.297554190476,188.444,37.713091263,0,0,0.0106382978723,0,0,0.0212765957447,0.162162162162,0.0925925925926,0,0.585185185185,0.0977443609023,0.828897338403,0.114391143911,0.0153627311522,0,0,0,0,0,mTP 
236,37.076,54,0,6.087,12,3.18,0.211504611111,0.240196396825,196.72,34.7146692198,0,0,0.0111111111111,0,0,0.063829787234,0.15,0.0991379310345,0,0.512931034483,0.122807017544,0.796536796537,0.0987124463519,0.01184366364,0,0,0,0,0,mTP 
430,36.216,18,0,5.576,15,2.963,0.286358055556,0.26170931746,191.166,37.0146086033,1,0,0.00175438596491,2,0,0.063829787234,0.161290322581,0.0821596244131,0,0.537558685446,0.0663507109005,0.777517564403,0.0702576112412,0.0138910325668,0,0,0,0,0,mTP 
122,30.152,9,0,6.392,14,1.781,0.257417722222,0.241946460317,191.394,34.7248015763,0,0.0769230769231,0.0106382978723,0,0,0.0851063829787,0.172413793103,0.118644067797,0,0.449152542373,0.0789473684211,0.822429906542,0.0840336134454,0.00797448165869,0,0,0,0,0,mTP 
381,33.204,18,0,6.127,18,5.168,0.228216444444,0.263676238095,178.677,38.8721227533,1,0,0,0,0,0.0212765957447,0.181818181818,0.0769230769231,1,0.615384615385,0.0482573726542,0.754666666667,0.0978835978836,0.0203677000721,0,0,0,0,0,mTP 
387,37.064,18,0,4.589,18,5.168,0.216880055556,0.264022555556,182.607,38.9541939426,1,0,0.00724637681159,1,0,0.0212765957447,0.181818181818,0.0809399477807,1,0.624020887728,0.0501319261214,0.771739130435,0.0963541666667,0.0183946488294,0,0,0,0,0,mTP 
349,28.836,18,0,5.131,17,5.756,0.277149944444,0.307188698413,187.604,37.6144340435,0,0,0.0208333333333,2,0,0.0212765957447,0.16,0.063768115942,0,0.542028985507,0.0703812316716,0.748554913295,0.124277456647,0.017004048583,0,0,0,0,0,mTP 
353,36.228,18,0,6.268,16,5.587,0.192776,0.267420333333,193.164,37.1770615444,0,0,0,1,0,0.0212765957447,0.16,0.0773638968481,0,0.530085959885,0.0782608695652,0.733333333333,0.0857142857143,0.0173444976077,0,0,0,0,0,mTP 
353,33.384,9,0,5.545,16,3.412,0.348746055556,0.287339952381,181.73,38.0398273524,1,0.037037037037,0.0208333333333,2,0.00609756097561,0.148936170213,0.16,0.117478510029,0,0.52435530086,0.0724637681159,0.762857142857,0.08,0.0165470494418,0,0,0,0,0,mTP 
556,34.384,36,0,4.112,14,2.95,0.195077777778,0.216641539683,203.851,36.7743404764,0,0.037037037037,0.0416666666667,0,0,0.0,0.15625,0.0634057971014,0,0.552536231884,0.0875912408759,0.857142857143,0.0922242314647,0.0181449340696,0,0,1,0,0,mTP 
574,22.584,54,0,6.532,14,3.159,0.228174222222,0.290227222222,187.73,35.4121016421,1,0,0.00724637681159,0,0,0.0425531914894,0.130434782609,0.0719298245614,0,0.535087719298,0.104240282686,0.87027027027,0.0560420315236,0.018122626153,0,0,1,0,0,mTP 
547,28.684,36,0,6.209,14,3.59,0.182646388889,0.220813253968,204.379,36.3155280552,0,0,0.0208333333333,0,0,0.0,0.15625,0.0681399631676,0,0.561694290976,0.0927643784787,0.859848484848,0.0863970588235,0.0193059066881,0,0,1,0,0,mTP 
325,36.644,27,0,6.363,13,2.575,0.273511277778,0.218430365079,200.166,37.3066602181,0,0,0.0416666666667,1,0,0.0425531914894,0.1,0.0716510903427,1,0.570093457944,0.0851735015773,0.899371069182,0.10248447205,0.0133809099019,0,0,0,0,0,mTP 
326,37.708,12,0,6.419,13,2.237,0.252045611111,0.227309857143,194.125,37.2410142516,0,0,0.00724637681159,1,0,0.0212765957447,0.1,0.0527950310559,1,0.568322981366,0.0723270440252,0.909657320872,0.0928792569659,0.0119920053298,0,0,0,0,0,mTP 
203,28.984,9,0,4.392,15,2.775,0.210615833333,0.252351587302,189.103,35.9324843568,2,0,0.0208333333333,1,0,0.0,0.114285714286,0.0653266331658,0,0.628140703518,0.107692307692,0.847715736041,0.12,0.016620498615,0,0,0,0,0,mTP 
200,31.46,18,0,5.638,16,2.625,0.182203833333,0.271913190476,191.746,35.9206034286,0,0,0.0208333333333,2,0,0.0212765957447,0.114285714286,0.0714285714286,0,0.607142857143,0.0989583333333,0.840206185567,0.10152284264,0.0184921763869,0,0,0,0,0,mTP 
197,28.728,27,0,5.152,14,2.858,0.1894625,0.254000666667,191.035,36.3737328342,0,0,0,1,0,0.0,0.114285714286,0.0621761658031,0,0.611398963731,0.126984126984,0.86387434555,0.0876288659794,0.0190058479532,0,0,0,0,0,mTP 
240,41.908,27,0,5.378,15,1.85,0.283106777778,0.26263484127,191.201,37.0291492881,1,0,0.00724637681159,0,0,0.063829787234,0.161290322581,0.0635593220339,0,0.364406779661,0.0474137931034,0.87012987013,0.0717299578059,0.00975949808296,0,0,0,0,0,mTP 
238,34.944,36,0,5.181,13,2.697,0.259307166667,0.329097253968,188.688,37.4257023761,1,0,0.00555555555556,1,0,0.063829787234,0.2,0.0769230769231,1,0.555555555556,0.0695652173913,0.873362445415,0.0893617021277,0.0162962962963,0,0,0,0,0,mTP 
244,41.928,36,0,3.904,14,3.989,0.260083055556,0.243085619048,194.747,38.4568628417,1,0,0.0208333333333,0,0,0.063829787234,0.228571428571,0.075,0,0.541666666667,0.0635593220339,0.865217391304,0.0829875518672,0.0146010186757,0,0,0,0,0,mTP 
354,35.408,18,0,6.509,16,5.59,0.308124888889,0.330509269841,194.015,37.7090251743,2,0,0.0208333333333,2,0,0.0212765957447,0.16,0.0742857142857,0,0.502857142857,0.0664739884393,0.752136752137,0.0683760683761,0.0166832174777,0,0,0,0,0,mTP 
325,44.99,18,0,6.268,17,5.874,0.197334611111,0.234924952381,189.686,37.6540405109,1,0,0.0208333333333,1,0,0.106382978723,0.12,0.0903426791277,1,0.489096573209,0.0725552050473,0.742236024845,0.0776397515528,0.0173951828724,0,0,0,0,0,mTP 
384,28.904,36,0,5.952,14,4.296,0.251901,0.195217285714,192.754,36.3940550053,1,0,0.00555555555556,2,0,0.0425531914894,0.173913043478,0.0868421052632,0,0.597368421053,0.061170212766,0.811827956989,0.10498687664,0.0198037466548,0,0,0,0,0,mTP 
577,30.964,9,0,5.886,16,3.04,0.175693833333,0.256574746032,196.653,36.4061155323,1,0.0625,0.0106382978723,2,0.00641025641026,0.0851063829787,0.111111111111,0.0750436300175,0,0.532286212914,0.0773286467487,0.936952714536,0.0505226480836,0.0173641069888,0,0,0,0,0,mTP 
473,27.064,27,0,6.241,13,3.364,0.193420611111,0.201568666667,193.813,36.8356871407,0,0,0.0106382978723,2,0,0.063829787234,0.2,0.0788912579957,0,0.55223880597,0.0752688172043,0.801324503311,0.108510638298,0.0160361842105,0,0,1,0,0,mTP 
469,32.732,36,0,5.958,14,4.074,0.222926722222,0.187208825397,194.927,37.7674883914,1,0,0.0111111111111,1,0.00617283950617,0.0425531914894,0.193548387097,0.0967741935484,0,0.548387096774,0.0780911062907,0.795154185022,0.130901287554,0.0164819944598,0,0,1,0,0,mTP 
322,27.008,45,0,4.881,14,2.87,0.199045555556,0.219519079365,196.012,37.3413027201,0,0,0.0625,0,0,0.0425531914894,0.137931034483,0.0503144654088,0,0.562893081761,0.0477707006369,0.816720257235,0.131661442006,0.0164897221595,0,0,0,0,0,mTP 
320,37.976,36,0,6.194,18,5.101,0.177844611111,0.253369698413,196.944,37.4334137342,2,0.0555555555556,0.00724637681159,0,0.00602409638554,0.0425531914894,0.3,0.0759493670886,1,0.553797468354,0.0224358974359,0.78,0.110410094637,0.0158045977011,0,0,0,0,0,mTP 
347,33.952,27,0,6.513,14,3.537,0.286907166667,0.255664793651,192.5,36.0040396939,2,0,0.0208333333333,0,0,0.106382978723,0.111111111111,0.0845481049563,0,0.615160349854,0.0825958702065,0.844036697248,0.0843023255814,0.0175438596491,0,0,1,0,0,mTP 
501,35.808,18,0,5.336,15,3.842,0.247574666667,0.256445063492,195.072,36.9590234346,1,0,0.0208333333333,0,0.00653594771242,0.063829787234,0.1,0.0704225352113,1,0.533199195171,0.0669371196755,0.849593495935,0.0582329317269,0.0180122636689,0,0,0,0,0,mTP 
397,32.556,18,0,7.195,15,5.107,0.267360388889,0.265941904762,193.096,36.1328757405,0,0,0.00239234449761,0,0.00602409638554,0.063829787234,0.157894736842,0.104325699746,1,0.559796437659,0.0899742930591,0.817941952507,0.0964467005076,0.0172590567327,0,0,0,0,0,mTP 
454,33.504,9,0,5.785,14,3.073,0.281213222222,0.263384333333,187.77,36.7376484378,1,0,0.0030487804878,1,0,0.0425531914894,0.228571428571,0.0933333333333,0,0.526666666667,0.0964125560538,0.841870824053,0.0776053215078,0.0177595628415,0,0,0,0,0,mTP 
384,40.256,36,0,4.831,16,2.547,0.160649055556,0.254085460317,192.001,36.9578981263,1,0,0,1,0,0.0212765957447,0.0909090909091,0.0710526315789,0,0.536842105263,0.093085106383,0.809018567639,0.0603674540682,0.0180196253345,0,0,1,0,0,mTP 
377,37.216,45,1,5.598,15,2.396,0.222257555556,0.241672984127,197.683,37.407955555,0,0,0,2,0,0.0212765957447,0.117647058824,0.0670241286863,1,0.522788203753,0.0894308943089,0.792717086835,0.0588235294118,0.0173611111111,0,0,1,0,0,mTP 
1037,38.052,45,0,6.084,12,5.549,0.2326205,0.240956634921,196.814,36.3340383969,1,0.0666666666667,0.00724637681159,0,0.00645161290323,0.0,0.103448275862,0.0774443368829,1,0.604065827686,0.0962099125364,0.81007751938,0.07833655706,0.0187097490562,0,0,0,0,0,mTP 
165,26.164,45,0,5.255,13,1.688,0.237524388889,0.262481873016,183.832,34.4087807702,1,0,0.0106382978723,2,0,0.063829787234,0.111111111111,0.0621118012422,0,0.509316770186,0.0700636942675,0.817610062893,0.117283950617,0.0113122171946,0,0,1,0,0,mTP 
163,22.5,45,0,5.709,15,2.219,0.294110888889,0.292093285714,181.963,34.5088734025,0,0,0.0208333333333,2,0.00680272108844,0.0851063829787,0.111111111111,0.0566037735849,0,0.572327044025,0.0903225806452,0.828767123288,0.11875,0.0128022759602,0,0,1,0,0,mTP 
162,48.53,18,0,6.182,14,2.116,0.262857833333,0.255842746032,184.487,36.215846057,1,0,0.0106382978723,2,0,0.0851063829787,0.107142857143,0.0759493670886,0,0.594936708861,0.123376623377,0.833333333333,0.132075471698,0.0122566690699,0,0,1,0,0,mTP 
